amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Serviços,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-07-14,2023-06-29,2023-07-17,"{'cnpj_cpf_idgener': '05.322.090/0001-50', 'nome': 'MAP COMERCIO, LOCACAO E SERVICO DE MANUTENCAO DE ELETRO-ELETRONICOS LTDA', 'tipo': 'JURIDICA'}",203058,,,03959/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/203058/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/203058/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/203058/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/203058/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/203058/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/203058/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/203058/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/203058/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/203058/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/203058/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/203058/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/203058/terceirizados'}",Dispensa,1,2023NE003959,"PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO EM 5 MÁQUINAS DE CAFÉ EXPRESSO, PARA O BANCO CENTRAL DO BRASIL, EM BRASÍLIA (DF).",000000240044,Não,Despesa,,Ativo,,,Empenho,179087,,"2.681,51","2.681,51","2.681,51","2.681,51",2023-08-14,2023-07-14
LEI 14.133/2021 - Artigo: 28 - Inciso: I,Serviços,05,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-07-18,2023-07-05,2023-07-21,"{'cnpj_cpf_idgener': '03.629.664/0001-02', 'nome': 'POWER SAFETY SERVICOS E COMERCIO DE ELETROELETRONICOS LTDA', 'tipo': 'JURIDICA'}",203772,,,00115/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/203772/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/203772/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/203772/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/203772/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/203772/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/203772/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/203772/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/203772/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/203772/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/203772/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/203772/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/203772/terceirizados'}",Pregão,1,03282/2023,CONTRATAÇÃO DE SERVIÇOS DE FORNECIMENTO E INSTALAÇÃO DE 08 BANCOS DE BATERIAS DO TIPO VRLA.,000000224364,Sim,Despesa,,Ativo,,,Contrato,179087,,"610.000,00","610.000,00","610.000,00","610.000,00",2024-01-14,2023-07-18
LEI 14.133/2021 - Artigo: 75 - Inciso: VIII,Serviços,06,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-07-12,2023-05-17,2023-08-01,"{'cnpj_cpf_idgener': '21.051.130/0001-23', 'nome': 'HONIX ELEVADORES, MANUTENCAO E COMERCIO LTDA', 'tipo': 'JURIDICA'}",204907,,,03842/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/204907/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/204907/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/204907/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/204907/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/204907/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/204907/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/204907/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/204907/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/204907/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/204907/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/204907/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/204907/terceirizados'}",Dispensa,12,03842/2023,"PRESTAÇÃO DE SERVIÇO DE ASSISTÊNCIA TÉCNICA E MANUTENÇÃO PREVENTIVA E CORRETIVA NOS ELEVADORES QUE ATENDEM COM EXCLUSIVIDADE AO MECIR, NO BANCO CENTRAL DO BRASIL, EM BRASÍLIA.",000000238056,Não,Despesa,,Ativo,,,Contrato,179087,,"0,00","46.800,00","46.800,00","3.900,00",2024-07-12,2023-07-12
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Compras,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-06-29,2023-07-20,2023-08-17,"{'cnpj_cpf_idgener': '46.998.706/0001-95', 'nome': '46.998.706 LUCIMAR MARIA DA CONCEICAO', 'tipo': 'JURIDICA'}",207463,,,03752/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/207463/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/207463/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/207463/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/207463/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/207463/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/207463/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/207463/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/207463/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/207463/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/207463/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/207463/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/207463/terceirizados'}",Dispensa,1,2023NE003752,AQUISIÇÃO DE MATERIAIS ELÉTRICOS,000000242522,Sim,Despesa,,Ativo,,,Empenho,179087,,"2.370,00","2.370,00","2.370,00","2.370,00",2023-09-17,2023-08-17
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Compras,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-06-29,2023-07-20,2023-08-17,"{'cnpj_cpf_idgener': '50.210.605/0001-85', 'nome': 'GT COMERCIO E LICITACOES LTDA', 'tipo': 'JURIDICA'}",207568,,,03752/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/207568/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/207568/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/207568/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/207568/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/207568/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/207568/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/207568/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/207568/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/207568/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/207568/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/207568/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/207568/terceirizados'}",Dispensa,1,2023NE004366,AQUISIÇÃO DE MATERIAIS ELÉTRICOS,000000242522,Sim,Despesa,,Ativo,,,Empenho,179087,,"2.520,00","2.520,00","2.520,00","2.520,00",2023-09-17,2023-08-17
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Compras,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-06-29,2023-07-20,2023-08-17,"{'cnpj_cpf_idgener': '44.405.119/0001-10', 'nome': 'BETINA BERG OLIVEIRA BONETTI', 'tipo': 'JURIDICA'}",207571,,,03752/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/207571/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/207571/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/207571/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/207571/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/207571/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/207571/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/207571/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/207571/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/207571/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/207571/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/207571/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/207571/terceirizados'}",Dispensa,1,2023NE004364,AQUISIÇÃO DE MATERIAIS ELÉTRICOS,000000242522,Sim,Despesa,,Ativo,,,Empenho,179087,,"3.172,00","3.172,00","3.172,00","3.172,00",2023-09-17,2023-08-17
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Compras,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-06-29,2023-07-20,2023-08-17,"{'cnpj_cpf_idgener': '33.275.120/0001-50', 'nome': 'SUPER LICITE LICITACOES LTDA', 'tipo': 'JURIDICA'}",207573,,,03752/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/207573/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/207573/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/207573/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/207573/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/207573/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/207573/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/207573/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/207573/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/207573/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/207573/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/207573/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/207573/terceirizados'}",Dispensa,1,2023NE004365,AQUISIÇÃO DE MATERIAIS ELÉTRICOS,000000242522,Sim,Despesa,,Ativo,,,Empenho,179087,,"18.630,00","18.630,00","18.630,00","18.630,00",2023-09-17,2023-08-17
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Compras,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-05-31,2023-06-07,2023-08-21,"{'cnpj_cpf_idgener': '38.348.220/0001-83', 'nome': 'TMR SOLUCAO ATUALIZADA LTDA', 'tipo': 'JURIDICA'}",208135,,,03297/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/208135/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/208135/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/208135/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/208135/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/208135/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/208135/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/208135/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/208135/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/208135/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/208135/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/208135/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/208135/terceirizados'}",Dispensa,1,2023NE003297,"AQUISIÇÃO DE NOVE CAIXAS COLETORAS DE RESÍDUOS, TIPO “CONTAINER"".",000000234447,Sim,Despesa,,Ativo,,,Empenho,179087,,"42.216,57","42.216,57","42.216,57","42.216,57",2023-09-21,2023-08-21
LEI 14.133/2021 - Artigo: 28 - Inciso: I,Serviços de Engenharia,05,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-08-21,2023-08-03,2023-08-22,"{'cnpj_cpf_idgener': '04.401.412/0001-94', 'nome': 'LIGHTING ENGENHARIA E COMERCIO LTDA', 'tipo': 'JURIDICA'}",208361,,,00124/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/208361/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/208361/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/208361/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/208361/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/208361/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/208361/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/208361/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/208361/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/208361/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/208361/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/208361/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/208361/terceirizados'}",Pregão,1,03701/2023,"SERVIÇOS COMUNS DE ENGENHARIA DE FORNECIMENTO, INSTALAÇÃO, E TESTE DE INFRAESTRUTURA DE CONTINGÊNCIA ENTRE OS SISTEMAS DE
FORNECIMENTO DE ENERGIA ININTERRUPTA QUE ATENDEM AO DATA CENTER, COM EXECUÇÃO DE SERVIÇOS COMPLEMENTARES, PARA O EDIFÍCIO UNIVERSIDADE DO BANCO CENTRAL (UNIBC) - LOCALIZADO NO ST. DE CLUBES ESPORTIVOS SUL TRECHO 2 - BRASÍLIA",000000228541,Sim,Despesa,,Ativo,,,Contrato,179087,,"274.500,00","274.500,00","274.500,00","274.500,00",2023-12-21,2023-08-21
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Serviços,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-08-24,2023-08-08,2023-08-25,"{'cnpj_cpf_idgener': '15.505.627/0001-71', 'nome': 'SMART COFRES MANUTENCAO E INSTALACOES LTDA', 'tipo': 'JURIDICA'}",208783,,,04255/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/208783/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/208783/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/208783/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/208783/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/208783/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/208783/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/208783/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/208783/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/208783/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/208783/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/208783/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/208783/terceirizados'}",Dispensa,1,2023NE004712,"PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO CORRETIVA E PREVENTIVA, COM FORNECIMENTO DE PEÇAS, ACESSÓRIOS E/OU COMPONENTES, NAS PORTAS PRINCIPAIS E JANELAS DE EMERGÊNCIA (FABRICANTE FICHET BAUCHE) DAS CASAS-FORTES 4, 5 E 6, DO MUSEU DE VALORES, EM BRASÍLIA",000000237928,Não,Despesa,,Ativo,,,Empenho,179087,,"0,00","5.765,00","5.765,00","5.765,00",2023-09-01,2023-08-28
LEI 14.133/2021 - Artigo: 74 - Inciso: V,Locação Imóveis,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-08-31,2023-08-16,2023-09-05,"{'cnpj_cpf_idgener': 'EX560AMCI', 'nome': 'AGENCE MAROCAINDE DE COOPERATION INTERNACIONALE', 'tipo': 'IDGENERICO'}",210975,,,04604/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/210975/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/210975/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/210975/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/210975/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/210975/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/210975/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/210975/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/210975/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/210975/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/210975/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/210975/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/210975/terceirizados'}",Inexigibilidade,1,2023NE004604,"LOCAÇÃO DE SALA PARA MONTAGEM DE ESCRITÓRIO A SER USADO PELA DELEGAÇÃO DO BANCO CENTRAL DO BRASIL, NO PERÍODO DE 09 DA 15 DE OUTUBRO DE 2023, EM MARRAKESH, MARROCOS, DURANTE A REUNIÃO ANUAL DO FMI E BANCO MUNDIAL.",000000248864,Sim,Despesa,,Ativo,,,Empenho,179087,,"40.000,00","40.000,00","40.000,00","40.000,00",2023-10-15,2023-10-09
