amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 8.666 / 1993 - Artigo: 25,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-05-03,,2021-05-10,"{'cnpj_cpf_idgener': '28.675.056/0001-65', 'nome': '3 D DIAGNOSE LTDA', 'tipo': 'JURIDICA'}",100956,,,00052/2019,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/100956/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/100956/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/100956/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/100956/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/100956/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/100956/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/100956/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/100956/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/100956/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/100956/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/100956/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/100956/terceirizados'}",Inexigibilidade,12,00008/2021,"CONTRATAÇÃO DE EMPRESAS ESPECIALIZADAS NA REALIZAÇÃO DE CINTILOGRAFIA DE PERFUSÃO MIOCÁRDICA MARCADO COM TECNÉCIO-99M-MIBI, NA ESPECIALIDADE DE MEDICINA NUCLEAR, AOS USUÁRIOS DO SISTEMA DE SAÚDE DA MARINHA (SSM), NA CIDADE DO RIO DE JANEIRO E GRANDE RIO.",63148.003334/2019-07,,Despesa,,Ativo,,,Credenciamento,,,"1.920.000,00","1.920.000,00","1.920.000,00","160.000,00",2022-05-03,2021-05-03
LEI 8.666 / 1993 - Artigo: 24 - Inciso: IV,Compras,06,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-03-23,,2021-05-19,"{'cnpj_cpf_idgener': '11.909.227/0002-51', 'nome': 'PROMEGA BIOTECNOLOGIA DO BRASIL LTDA.', 'tipo': 'JURIDICA'}",102214,,,00002/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/102214/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/102214/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/102214/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/102214/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/102214/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/102214/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/102214/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/102214/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/102214/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/102214/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/102214/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/102214/terceirizados'}",Dispensa,1,00016/2021,AQUISIÇÃO DE REAGENTE MASTERMIX (GO TAQ PROBE 1- STEP RT-QPCR),63148.027042/2020-95,,Despesa,,Ativo,,,Contrato,765720,,"180.520,00","180.520,00","180.520,00","180.520,00",2021-04-22,2021-03-23
LEI 10.520 / 2002 - Artigo: 1,Mão de Obra,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-05-25,,2021-06-08,"{'cnpj_cpf_idgener': '22.688.729/0001-35', 'nome': 'PONTUAL SERVICOS EMPRESARIAL LTDA', 'tipo': 'JURIDICA'}",103931,,,00015/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/103931/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/103931/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/103931/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/103931/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/103931/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/103931/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/103931/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/103931/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/103931/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/103931/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/103931/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/103931/terceirizados'}",Pregão,12,00029/2021,"CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE SUPORTE TÉCNICO ADMINISTRATIVO NA ÁREA DE LOGÍSTICA FARMACÊUTICA, PARA O DESEMPENHO REGULAR DE ATIVIDADES MATERIAIS, ACESSÓRIAS E COMPLEMENTARES, AOS ASSUNTOS QUE CONSTITUEM A ÁREA DE COMPETÊNCIA LEGAL DESTE HOSPITAL, COM DISPONIBILIZAÇÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA.",63148.019595/2020-74,,Despesa,,Ativo,,,Contrato,765720,,"519.079,23","135.582,12","120.799,92","11.298,51",2025-06-01,2021-06-01
LEI 8.666 / 1993 - Artigo: 17 - Parágrafo: 3,Serviços de Saúde,06,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-06-01,,2021-06-29,"{'cnpj_cpf_idgener': '00.402.552/0005-50', 'nome': 'COMISSAO NACIONAL DE ENERGIA NUCLEAR', 'tipo': 'JURIDICA'}",106408,,,00001/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/106408/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/106408/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/106408/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/106408/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/106408/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/106408/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/106408/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/106408/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/106408/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/106408/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/106408/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/106408/terceirizados'}",Dispensa,12,00027/2021,AQUISIÇÃO DE RADIOFÁRMACOS E KITS NÃO RADIOATIVOS,63148.022844/2020-17,,Despesa,,Ativo,,,Contrato,765720,,"752.129,16","752.129,21","752.129,21","62.677,43",2022-06-01,2021-06-01
LEI 8.666 / 1993 - Artigo: 25 - Inciso: I,Serviços,07,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-06-18,,2021-06-30,"{'cnpj_cpf_idgener': '04.050.750/0001-29', 'nome': 'RTS RIO S/A', 'tipo': 'JURIDICA'}",106653,,,00001/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/106653/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/106653/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/106653/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/106653/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/106653/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/106653/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/106653/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/106653/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/106653/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/106653/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/106653/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/106653/terceirizados'}",Inexigibilidade,12,00028/2021,"SERVIÇOS DE ASSISTÊNCIA TÉCNICA PARA MANUTENÇÃO PREVENTIVA E CORRETIVA, COM FORNECIMENTO DE PEÇAS SOB DEMANDA",63148.000671/2021-79,,Despesa,,Ativo,,,Contrato,,,"693.828,00","231.276,00","231.276,00","19.273,00",2024-06-18,2021-06-18
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-07-01,,2021-07-02,"{'cnpj_cpf_idgener': '21.423.605/0001-65', 'nome': 'ECKERT & ZIEGLER BRASIL LOGISTICA LTDA.', 'tipo': 'JURIDICA'}",106855,,,00001/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/106855/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/106855/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/106855/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/106855/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/106855/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/106855/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/106855/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/106855/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/106855/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/106855/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/106855/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/106855/terceirizados'}",Pregão,12,00025/2021,"SERVIÇO DE TRANSPORTE DE MATERIAL RADIOATIVO E DE KITS DESTINADOS À PREPARAÇÃO DE RADIOFÁRMACOS, PRODUZIDOS PELO INSTITUTO DE PESQUISA ENERGÉTICA E NUCLEARES",63148.010075/2020-04,,Despesa,,Ativo,,,Contrato,765720,,"816,96","816,92","816,92","68,08",2022-07-01,2021-07-01
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-02-01,,2021-07-13,"{'cnpj_cpf_idgener': '08.800.447/0001-57', 'nome': 'VENCER TERCEIRIZACAO DE SERVICOS LTDA', 'tipo': 'JURIDICA'}",108021,,,00016/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/108021/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/108021/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/108021/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/108021/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/108021/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/108021/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/108021/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/108021/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/108021/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/108021/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/108021/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/108021/terceirizados'}",Pregão,12,00001/2021,"CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE APOIO ADMINISTRATIVO, COM DEDICAÇÃO DE MÃO DE OBRA EXCLUSIVA, PARA O DESEMPENHO REGULAR DE ATIVIDADES MATERIAIS, ACESSÓRIAS E COMPLEMENTARES, AOS ASSUNTOS QUE CONSTITUEM A ÁREA DE COMPETÊNCIA LEGAL DESTE HOSPITAL, COM DISPONIBILIZAÇÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA",63148.004457/2020-91,,Despesa,,Ativo,,,Contrato,765720,,"1.099.153,00","599.538,00","599.538,00","49.961,50",2022-02-01,2021-02-01
LEI 8.666 / 1993 - Artigo: 25,Serviços,07,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-07-01,,2021-07-14,"{'cnpj_cpf_idgener': '08.613.924/0001-75', 'nome': 'SARAIVA MANUTENCAO DE EQUIPAMENTOS MEDICO HOSPITALAR LTDA', 'tipo': 'JURIDICA'}",108154,,,00004/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/108154/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/108154/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/108154/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/108154/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/108154/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/108154/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/108154/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/108154/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/108154/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/108154/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/108154/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/108154/terceirizados'}",Inexigibilidade,12,00031/2021,"CONTRATAÇÃO DO SERVIÇO DE ASSISTÊNCIA TÉCNICA PARA MANUTENÇÃO PREVENTIVA E CORRETIVA, COM O FORNECIMENTO DE PEÇAS E ACESSÓRIOS EM ATÉ 10% (DEZ POR CENTO) DO VALOR CONTRATADO, CONFORME CONDIÇÕES ABAIXO ESPECIFICADAS, PARA 34 (TRINTA E QUATRO) CARDIOVERSORES DA MARCA ZOLL, INSTALADAS NAS DIVERSAS UNIDADES DE INTERNAÇÃO.",63148.006456/2021-61,,Despesa,,Ativo,,,Contrato,765720,,"733.425,84","372.027,60","361.398,24","31.002,30",2022-07-01,2021-07-01
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-01-29,,2021-07-14,"{'cnpj_cpf_idgener': '00.323.090/0001-51', 'nome': 'SOLL -SERVICOS OBRAS E LOCACOES LTDA', 'tipo': 'JURIDICA'}",108165,,,00077/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/108165/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/108165/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/108165/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/108165/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/108165/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/108165/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/108165/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/108165/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/108165/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/108165/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/108165/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/108165/terceirizados'}",Pregão,12,00002/2021,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO EM ÁREAS ADMINISTRATIVAS E MÉDICO-HOSPITALARES, INCLUINDO ÁREAS INTERNAS, EXTERNAS, PASSEIOS, PÁTIOS, COBERTURAS, GRAMADOS, ESTACIONAMENTOS E DEMAIS ÁREAS DE CIRCULAÇÃO A SER EXECUTADO NO ÂMBITO DO HOSPITAL NAVAL MARCÍLIO DIAS, CONFORME ESTIPULADO NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL DO PREGÃO ELETRÔNICO Nº 65720/077/2020 (UASG 765720), E NA PROPOSTA VENCEDORA, INDEPENDENTE DE TRANSCRIÇÃO.",63148.000434/2019-73,,Despesa,,Ativo,,,Contrato,765720,,"19.000.521,96","19.000.521,95","17.257.619,16","1.583.376,83",2022-02-01,2021-02-01
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-01-04,,2021-07-15,"{'cnpj_cpf_idgener': '30.280.358/0006-90', 'nome': 'ROCHE DIAGNOSTICA BRASIL LTDA.', 'tipo': 'JURIDICA'}",108217,,,00110/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/108217/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/108217/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/108217/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/108217/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/108217/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/108217/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/108217/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/108217/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/108217/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/108217/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/108217/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/108217/terceirizados'}",Pregão,12,00003/2021,"CONTRATAÇÃO DO SERVIÇO DE LOCAÇÃO DE SISTEMA ANALISADOR DE ÁCIDOS NUCLEICOS, COM FORNECIMENTO DE REAGENTES E TODOS OS MATERIAIS DE SUPORTE PARA REALIZAÇÃO DOS TESTES DE DETECÇÃO DO DNA/RNA DOS VÍRUS HIV1 (GRUPO M E O) E HIV2, HEPATITE B E HEPATITE C, UTILIZADOS NA TRIAGEM DE BOLSAS DE SANGUE DO SERVIÇO DE HEMOTERAPIA DO HOSPITAL NAVAL MARCÍLIO DIAS, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.",63148.019390/2020-99,,Despesa,,Ativo,,,Contrato,765720,,"3.222.814,06","1.043.474,10","849.990,96","86.956,18",2024-01-04,2021-01-04
LEI 8.666 / 1993 - Artigo: 25,Serviços,07,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '765720', 'nome': 'HOSPITAL NAVAL MARCILIO DIAS', 'nome_resumido': 'HNMD', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-07-15,,2021-07-16,"{'cnpj_cpf_idgener': '32.150.633/0001-72', 'nome': 'LABOR MED APARELHAGEM DE PRECISAO LTDA', 'tipo': 'JURIDICA'}",108429,ALTERAÇÃO DE  CNPJ DA  MATRIZ PARA  FILIAL. ONDE  LIA CNPJ  N° 32.150.633/0001-72 LÊ -SE  CNPJ N° 32.150.633/0004-15 .,,00005/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/108429/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/108429/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/108429/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/108429/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/108429/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/108429/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/108429/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/108429/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/108429/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/108429/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/108429/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/108429/terceirizados'}",Inexigibilidade,12,00032/2021,"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA TÉCNICA PARA MANUTENÇÃO PREVENTIVA E CORRETIVA PARA OS EQUIPAMENTOS DE VIDEOENDOSCOPIA, VIDEOCOLONOSCOPIA, VIDEOENTEROSCOPIA E VIDEODUODENOSCOPIA, COM FORNECIMENTO DE PEÇAS POR DEMANDA, DA MARCA FUJIFILM, PERTENCENTES AO HOSPITAL NAVAL MARCÍLIO DIAS.",63148.012916/2021-91,,Despesa,,Ativo,,,Contrato,765720,,"1.126.801,92","193.213,44","812.067,87","16.101,12",2024-07-15,2021-07-15
